"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3967761";"";"None";"488.59";"0";"3.91";"737";"COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C5CCN(C)CC5)c4)nc3c2)c1";"IC50";"'='";"3548.13";"nM";"5.45";"";"";"UO_0000065";"11.15";"0.21";"1.54";"6.14";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.45"
"CHEMBL3986725";"";"None";"433.51";"0";"3.74";"755";"CCc1c(-c2cnc3ccc(N(CCO)c4cc(OC)cc(OC)c4)cc3n2)cnn1C";"IC50";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"12.92";"0.24";"1.86";"6.55";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.6"
"CHEMBL3943387";"";"None";"435.48";"0";"2.54";"75";"COc1cc(OC)cc(N(CC(O)CO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
"CHEMBL219998";"";"None";"387.44";"0";"4.77";"29b";"COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12";"IC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"19.45";"0.35";"2.77";"7.17";"0";"CHEMBL920440";"Inhibition of FLT3 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142982";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"29.0"
"CHEMBL1945048";"";"None";"454.45";"1";"5.12";"26f";"O=C(N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)C(F)(F)F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947379";"Inhibition of recombinant Flt3 using poly(Glu,Tyr) as substrate after 2 hrs by luminescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944548";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"10.0"
"CHEMBL1947161";"";"None";"344.42";"0";"4.64";"26e";"C1=C/CNc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"16.08";"0.29";"0.90";"9.37";"0";"CHEMBL1947379";"Inhibition of recombinant Flt3 using poly(Glu,Tyr) as substrate after 2 hrs by luminescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944548";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"2.9"
"CHEMBL1945568";"";"None";"499.62";"0";"4.66";"27h";"CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(OCC(=O)N3CCCC3)c(c2)C1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"13.66";"0.25";"2.16";"8.55";"0";"CHEMBL1947379";"Inhibition of recombinant Flt3 using poly(Glu,Tyr) as substrate after 2 hrs by luminescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944548";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"0.15"
"CHEMBL1945569";"";"None";"457.58";"0";"4.49";"27i";"CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(N3CCOCC3)c(c2)C1";"IC50";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"15.62";"0.29";"2.66";"11.39";"0";"CHEMBL1947379";"Inhibition of recombinant Flt3 using poly(Glu,Tyr) as substrate after 2 hrs by luminescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944548";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"0.071"
"CHEMBL2322140";"";"None";"255.36";"0";"3.65";"33";"c1cc2c3c(cnc2[nH]1)CCCN3C1CCCCC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327346";"Inhibition of FLT3 (unknown origin) after 2.5 hrs by time-resolved fluorescence resonance energy transfer assay in presence of 1000 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"50.0"
"CHEMBL2035186";"";"None";"462.55";"0";"4.56";"14m, 95:5 trans/Cis mixture";"C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"15.82";"0.29";"2.76";"8.94";"0";"CHEMBL2040121";"Inhibition of recombinant FLT3 using poly(Glu,Tyr) as substrate after 2 hrs by luminometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034857";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"0.048"
"CHEMBL5183210";"";"None";"429.48";"0";"3.31";"21";"Cc1nc(-c2cnc(NC3CC3)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1";"IC50";"'>'";"3300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5106375";"Inhibition of His-tagged recombinant human FLT3 (564 to 958 residues) measured by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5104170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"";"";"3300.0"
"CHEMBL4740264";"";"None";"459.46";"1";"5.18";"15i";"CC(C)(C)c1cc(NC(=O)Nc2cc3cc(C(=O)c4cc5cc(O)ccc5o4)[nH]c3cn2)no1";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"16.25";"0.30";"2.29";"5.11";"0";"CHEMBL4686308";"Inhibition of human FLT3 ITD mutant EAIYAAPFAKKK peptide as substrate in presence of 33P-gamma ATP by hotspot kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680233";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"34.0"
"CHEMBL4449006";"";"None";"447.54";"1";"5.41";"9l";"CCCCn1cc(-c2ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc2)c2c(N)ncnc21";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"16.69";"0.31";"2.06";"6.03";"0";"CHEMBL4385972";"Inhibition of recombinant human FLT3 (564 to end residues) using EAIYAAPFAKKK as substrate measured after 40 mins in presence of [gamma-33P]-ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385604";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"34.0"
"CHEMBL4439044";"";"None";"481.53";"0";"4.79";"13f";"CCOCCn1cc(-c2ccc(NC(=O)Nc3cc(C(C)(C)C)on3)c(F)c2)c2c(N)ncnc21";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"15.18";"0.29";"2.52";"5.49";"0";"CHEMBL4385972";"Inhibition of recombinant human FLT3 (564 to end residues) using EAIYAAPFAKKK as substrate measured after 40 mins in presence of [gamma-33P]-ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385604";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"49.0"
"CHEMBL4541239";"";"None";"458.59";"0";"4.22";"20";"CN(C/C=C/c1ccc(-c2cccnc2)cc1)CCNS(=O)(=O)c1cccc2cnccc12";"IC50";"'='";"134.9";"nM";"6.87";"";"";"UO_0000065";"14.98";"0.28";"2.65";"9.14";"0";"CHEMBL4413915";"Inhibition of recombinant human N-terminal GST/His6-fused FLT3 ITD mutant (R571 to S993 residues) expressed in Sf9 insect cells assessed as residual activity using ULightTM-TK peptide as substrate incubated for 90 mins under dark condition by FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411324";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308860";"";"";"";"6.87"
"CHEMBL4590185";"";"None";"467.53";"0";"3.85";"9e";"COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCOCC5)nc4)n[nH]c3c1)C(=O)N2";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"12.66";"0.23";"2.07";"6.41";"0";"CHEMBL4430365";"Inhibition of FLT3 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428091";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"1.2"
"CHEMBL4553351";"";"None";"465.56";"0";"4.03";"13c";"COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c1)C(=O)N2";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"15.80";"0.29";"3.33";"8.94";"0";"CHEMBL4430365";"Inhibition of FLT3 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428091";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"0.044"
"CHEMBL4521178";"";"None";"434.95";"0";"2.76";"15f";"Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(OCCN2CCOCC2)n1.Cl";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"18.71";"0.36";"4.70";"8.74";"0";"CHEMBL4379572";"Inhibition of wild type recombinant GST-tagged FLT3 (Y567 to S993 residues) (unknown origin) expressed in baculovirus infected Sf9 insect cells using Her2 peptide as substrate measured after 4 hrs in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";"";"";"";"35.0"
"CHEMBL4513768";"";"None";"417.97";"0";"3.19";"15a";"CCN1CCN(c2cc(Nc3ncc(-c4ccncc4)s3)nc(C)n2)CC1.Cl";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"26.21";"0.51";"6.81";"14.27";"0";"CHEMBL4379645";"Inhibition of wild type FLT3 (unknown origin) expressed in HEK293T cells assessed as decrease in FLT3 phosphorylation at 0.1 to 1000 nM after 1 hr by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"0.1"
"CHEMBL4475159";"";"None";"407.43";"0";"4.38";"18d";"Cc1cc(Oc2ncnc3[nH]ncc23)ccc1NC(=O)Nc1cc(C(C)(C)C)on1";"IC50";"'='";"657.0";"nM";"6.18";"";"";"UO_0000065";"15.17";"0.28";"1.80";"4.72";"0";"CHEMBL4429476";"Inhibition of recombinant human N-terminal GST-tagged FLT3 (564 to end residues) expressed by baculovirus in Sf21 insect cells measured after 10 mins in presence of [gamma-33P]ATP by scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428067";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL4106362";"";"";"";"657.0"
"CHEMBL4471087";"";"None";"478.56";"0";"4.50";"16c";"CN(C)CCCn1ncc2c(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)ncnc21";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"14.83";"0.28";"2.60";"5.76";"0";"CHEMBL4429476";"Inhibition of recombinant human N-terminal GST-tagged FLT3 (564 to end residues) expressed by baculovirus in Sf21 insect cells measured after 10 mins in presence of [gamma-33P]ATP by scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428067";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL4106362";"";"";"";"80.0"
"CHEMBL4523041";"";"None";"468.52";"1";"5.27";"9d";"CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ncc34)cc2)n(-c2ccccc2)n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.58";"0.28";"2.03";"5.95";"0";"CHEMBL4429476";"Inhibition of recombinant human N-terminal GST-tagged FLT3 (564 to end residues) expressed by baculovirus in Sf21 insect cells measured after 10 mins in presence of [gamma-33P]ATP by scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428067";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL4106362";"";"";"";"50.0"
"CHEMBL502835";"NINTEDANIB";"4.0";"539.64";"1";"3.62";"BIBF 1120";"COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"14.06";"0.26";"3.97";"8.05";"0";"CHEMBL1244095";"Inhibition of human Flt3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240338";"1";"Scientific Literature";"Cancer Res";"2008";"None";"";"";"";"26.0"
"CHEMBL104067";"";"None";"435.53";"0";"4.12";"14";"COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C(C)C)cc4)CC3)c2cc1OC";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"16.76";"0.31";"3.18";"9.15";"0";"CHEMBL679498";"Inhibition of Flt3 kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135502";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"0.05"
"CHEMBL3326028";"";"None";"427.49";"0";"4.25";"12e";"CC1=CC(=O)N(Nc2nc(-c3ccc(N)cc3)nc3scc(-c4ccccc4)c23)C1=O";"IC50";"'='";"546.0";"nM";"6.26";"";"";"UO_0000065";"14.65";"0.28";"2.01";"6.19";"0";"CHEMBL3361927";"Inhibition of human FLT3 using 10 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352273";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.546"
"CHEMBL3290619";"";"None";"418.50";"0";"4.73";"5b";"CC1=CC(=O)N(Nc2nc(-c3ccccc3)nc3scc(-c4cccs4)c23)C1=O";"IC50";"'='";"1603.0";"nM";"5.79";"";"";"UO_0000065";"13.85";"0.27";"1.07";"7.71";"0";"CHEMBL3361927";"Inhibition of human FLT3 using 10 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352273";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"1.603"
"CHEMBL3353354";"";"None";"476.58";"0";"4.94";"33";"O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"14.75";"0.27";"2.09";"10.01";"0";"CHEMBL3364611";"Inhibition of FLT3 (unknown origin) by FRET-based homogeneous assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351767";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"93.0"
"CHEMBL5190410";"";"None";"459.51";"0";"3.32";"14";"Cc1nc(-c2cnc(NC3CCOCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1";"IC50";"'>'";"3300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5106375";"Inhibition of His-tagged recombinant human FLT3 (564 to 958 residues) measured by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5104170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"";"";"3300.0"
"CHEMBL5189742";"";"None";"431.50";"0";"4.03";"17";"CCn1cc(-c2cc(Oc3ccc(-c4cnc(NC(C)C)[nH]c4=O)nc3C)ccn2)cn1";"IC50";"'>'";"3300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5106375";"Inhibition of His-tagged recombinant human FLT3 (564 to 958 residues) measured by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5104170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"";"";"3300.0"
"CHEMBL3329651";"";"None";"402.41";"0";"3.48";"31";"COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)/C(=C/c2ccc[nH]2)C(=O)N3)cc1";"IC50";"'='";"201.1";"nM";"6.70";"";"";"UO_0000065";"16.64";"0.30";"3.22";"5.96";"0";"CHEMBL3380434";"Inhibition of FLT3 (unknown origin) using EAIYAAPFAKKK substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351479";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"201.1"
"CHEMBL3329665";"";"None";"430.46";"0";"4.09";"35";"COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)cc2C)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3380434";"Inhibition of FLT3 (unknown origin) using EAIYAAPFAKKK substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351479";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"1000.0"
"CHEMBL3329674";"";"None";"510.45";"1";"4.07";"44";"COc1ccc(C(=O)NC(=O)Nc2cc3c(cc2F)/C(=C/c2[nH]c(C)c(C(=O)O)c2C)C(=O)N3)c(F)c1";"IC50";"'='";"405.5";"nM";"6.39";"";"";"UO_0000065";"12.52";"0.24";"2.32";"4.27";"0";"CHEMBL3380434";"Inhibition of FLT3 (unknown origin) using EAIYAAPFAKKK substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351479";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"405.5"
"CHEMBL210308";"";"None";"326.42";"0";"3.38";"36";"NC(=O)c1c(NC(=O)/C=C/c2ccccc2)sc2c1CCCC2";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"20.23";"0.39";"3.22";"9.15";"0";"CHEMBL868169";"Inhibition of FLT3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147807";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.25"
"CHEMBL209562";"";"None";"306.43";"0";"3.24";"5";"NC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL868169";"Inhibition of FLT3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147807";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
"CHEMBL378477";"";"None";"266.37";"0";"2.32";"3";"CC(C)C(=O)Nc1sc2c(c1C(N)=O)CCCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL868169";"Inhibition of FLT3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147807";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"10.0"
"CHEMBL2023495";"";"None";"433.47";"0";"3.84";"29";"CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1";"IC50";"'>'";"800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2026428";"Inhibition of Flt3";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"0.8"
"CHEMBL3326099";"";"None";"509.08";"2";"6.80";"29a";"CCN(CC)CCCNc1nc(-c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)nc2ccsc12";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.79";"0.23";"-0.80";"7.30";"0";"CHEMBL3371135";"Inhibition of FLT3 (unknown origin) using poly (Glu, Tyr) 4:1 substrate incubated for 30 mins by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352345";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"1.0"
