"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3940661";"";"None";"418.32";"0";"4.76";"BDBM2673";"CS(=N)(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1";"IC50";"'='";"33.0";"nM";"7.48";"";"11305";"UO_0000065";"17.88";"0.41";"2.72";"8.24";"0";"CHEMBL3705313";"Kinase Assay: Kinase assay using either CDK1, CDK2 or VEGFR-2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638817";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"33.0"
"CHEMBL488646";"";"None";"450.54";"0";"4.48";"24";"COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"10.29";"0.19";"0.16";"6.54";"0";"CHEMBL957969";"Inhibition of human recombinant CDK2/cyclin A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157465";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"23.0"
"CHEMBL191632";"";"None";"129.55";"0";"0.71";"Table 1, 6, Figure 4, (iii), 36";"Nc1cncc(Cl)n1";"IC50";"'='";"350000.0";"nM";"3.46";"";"";"UO_0000065";"26.68";"0.59";"2.75";"6.67";"0";"CHEMBL958731";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157388";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"350.0"
"CHEMBL4228240";"";"None";"398.50";"0";"2.44";"1";"CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1";"IC50";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222455";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219148";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"500.0"
"CHEMBL255255";"";"None";"370.43";"0";"2.28";"5h";"O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12";"IC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"20.09";"0.39";"5.16";"7.82";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.036"
"CHEMBL414949";"";"None";"348.41";"0";"3.26";"5f";"O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCCC3=O)cc12";"IC50";"'='";"7100.0";"nM";"5.15";"";"";"UO_0000065";"14.78";"0.27";"1.89";"6.59";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"7.1"
"CHEMBL4227082";"";"None";"388.46";"0";"3.61";"12h";"Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1";"IC50";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222455";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219148";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"500.0"
"CHEMBL336242";"";"None";"476.97";"0";"4.25";"9";"O=C(Nc1cc(CN[C@H]2Cc3ccc(Cl)cc3C2)n[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O";"IC50";"'='";"78.0";"nM";"7.11";"";"";"UO_0000065";"14.90";"0.29";"2.86";"6.96";"0";"CHEMBL1250281";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240533";"1";"Scientific Literature";"AAPS J";"2006";"None";"";"";"";"0.078"
"CHEMBL1241849";"";"None";"435.55";"0";"3.58";"26";"CN(C)CCNS(=O)(=O)c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.06";"0.37";"4.72";"10.54";"0";"CHEMBL1250281";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240533";"1";"Scientific Literature";"AAPS J";"2006";"None";"";"";"";"0.005"
"CHEMBL221959";"TOFACITINIB";"4.0";"312.38";"0";"1.54";"CP-690550";"C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1016949";"Inhibition of Cdk2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152817";"1";"Scientific Literature";"Science";"2003";"None";"";"";"";"10000.0"
"CHEMBL14619";"SQ-67563";"None";"295.34";"0";"3.37";"1, SQ-67563";"CCCCOc1c(C(=O)c2ccccc2)cnc2[nH]ncc12";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"23.56";"0.43";"3.59";"10.25";"0";"CHEMBL967074";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155871";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"0.11"
"CHEMBL191003";"JNJ-7706621";"None";"394.36";"0";"1.22";"JNJ-7706621";"Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"22.06";"0.44";"7.48";"5.96";"0";"CHEMBL869293";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138960";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"2.0"
"CHEMBL3658034";"";"None";"430.56";"0";"4.09";"BDBM148238";"CN(C)C1CCN(c2ccc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)nc2)CC1";"IC50";"'='";"8300.0";"nM";"5.08";"";"286763";"UO_0000065";"11.80";"0.22";"0.99";"5.91";"0";"CHEMBL3705366";"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638874";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"8300.0"
"CHEMBL3658029";"";"None";"448.58";"0";"2.79";"BDBM148233";"CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CCNCC4)cn3)nc2n1C1CCCC1";"IC50";"'>'";"15000.0";"nM";"";"";"286729";"UO_0000065";"";"";"";"";"0";"CHEMBL3705366";"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638874";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"15000.0"
"CHEMBL3658070";"";"None";"492.63";"0";"2.50";"BDBM148275";"CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CCN(CCO)CC4)cn3)nc2n1C1CCCC1";"IC50";"'>'";"15000.0";"nM";"";"";"286741";"UO_0000065";"";"";"";"";"0";"CHEMBL3705366";"IMAP-FPT (Molecular Devices Trade Mark Technology) Endpoint Assay: The assay was run under the conditions identical to that for CDK1/cyclin B except 0.25 nM CDK1/cyclin B was replaced with 0.3 nM CDK2/cyclin A. A 384-well microtiter IMAP-FPT (Molecular Devices Trade Mark Technology) endpoint assay was used for CDK1/cyclin B kinase activity measurements. The same assay was used for IC50 determination of small molecule inhibitors. In general, the kinase reactions were carried out in 20 μL volumes in the reaction solution, which is composed of 2 μL compound (in 20% DMSO), 8 μL CDK1/cyclin B in the 1× Reaction Buffer (Molecular Devices, Cat. No. R8139), 10 μL substrate mixture of Tamra Histone-H1 peptide (Molecular Devices, Cat. No. R7384) and ATP (Amersham Pharmacia, Cat. No. 27-2056-01) in the 1× Reaction Buffer with 1 mM DTT freshly added. The final reaction mixture contains compound (inhibitor) with the concentration varying from 0.005-10 μM, 2% DMSO, 0.25 nM CDK1/cyclin B, 100 nM Tamra Histone-H1 peptide, and 20 μM ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638874";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"15000.0"
"CHEMBL474619";"";"None";"454.53";"0";"4.24";"1";"COc1cc(O)ccc1-c1ccc2c(-c3nc4c(N5CCN(C)CC5)cccc4[nH]3)n[nH]c2c1";"IC50";"'='";"102.0";"nM";"6.99";"";"";"UO_0000065";"15.38";"0.28";"2.75";"7.49";"0";"CHEMBL942590";"Inhibition of human CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"102.0"
"CHEMBL5411187";"";"None";"504.06";"2";"5.40";"10h";"COc1ccc(Cc2nnc(N3CCN(C(=S)Nc4cccc(Cl)c4)CC3)c3ccccc23)cc1";"IC50";"'='";"188.71";"nM";"6.72";"";"";"UO_0000065";"13.34";"0.26";"1.32";"12.56";"0";"CHEMBL5353922";"Inhibition of CDK2 (unknown origin) by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352421";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"188.71"
"CHEMBL409731";"";"None";"373.39";"0";"1.53";"C46";"COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"23.24";"0.46";"7.15";"6.80";"1";"CHEMBL661124";"Evaluated for inhibition of human cyclin dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2.1"
"CHEMBL5439308";"";"None";"373.33";"0";"4.41";"EF-4-084";"N#Cc1ccc2c(CCNc3ccc(C(F)(F)F)cc3C(=O)O)c[nH]c2c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"18.75";"0.35";"2.59";"7.87";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"100.0"
"CHEMBL5434441";"";"None";"358.42";"0";"2.92";"15";"CS(=O)(=O)c1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"";"";"300.0"
"CHEMBL5425595";"";"None";"337.38";"0";"2.88";"13";"CNC(=O)c1ccc(NCCc2c[nH]c3ccccc23)c(C(=O)O)c1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"";"";"300.0"
"CHEMBL5401897";"";"None";"325.32";"0";"3.43";"5";"O=C(O)c1ccc([N+](=O)[O-])cc1NCCc1c[nH]c2ccccc12";"IC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"16.03";"0.30";"1.78";"4.82";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"6.1"
"CHEMBL5394608";"";"None";"373.80";"0";"4.09";"32";"Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2cccc(Cl)c21";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"12.91";"0.25";"0.73";"4.95";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"15.0"
"CHEMBL5439522";"";"None";"373.80";"0";"4.09";"34";"Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Cl)cc21";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"17.01";"0.33";"2.27";"6.53";"0";"CHEMBL5381439";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) measured after 2 hrs by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"0.44"
"CHEMBL273061";"";"None";"334.33";"0";"1.24";"41";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(F)cc32)cc1";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"22.34";"0.44";"6.23";"6.57";"0";"CHEMBL661125";"Inhibitory activity against human cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134300";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"34.0"
"CHEMBL272833";"";"None";"356.37";"0";"0.98";"76";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"22.13";"0.43";"6.91";"5.54";"0";"CHEMBL661125";"Inhibitory activity against human cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134300";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"13.0"
"CHEMBL248370";"";"None";"407.45";"0";"3.24";"5";"CCNC(=O)N1CCC(Nc2ncc(C#N)c(-c3c[nH]c4cc(F)ccc34)n2)CC1";"IC50";"'='";"412.0";"nM";"6.38";"";"";"UO_0000065";"15.67";"0.29";"3.15";"5.82";"0";"CHEMBL886373";"Inhibition of CDK2 by IMAP technology";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139954";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"412.0"
"CHEMBL4549667";"TP-030-2";"None";"481.35";"0";"3.12";"EUB0000720";"CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.46";"0.26";"2.88";"8.87";"0";"CHEMBL4884945";"CDK2(CDK2CGS1) Takeda global kinase panel";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507326";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2021";"None";"Compound concentration None 1.0 uM";"";"";"6.0"
"CHEMBL193287";"";"None";"256.31";"0";"1.93";"44";"N[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1";"IC50";"'='";"960.0";"nM";"6.02";"";"";"UO_0000065";"23.48";"0.43";"4.09";"7.18";"0";"CHEMBL951804";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140962";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";"";"";"960.0"
"CHEMBL941";"IMATINIB";"4.0";"493.62";"0";"4.59";"Imatinib";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4315522";"Inhibition of CDK2 (unknown origin) incubated for 40 mins by ADP-glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4312005";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"100.0"
"CHEMBL519982";"ALTERNARIOL";"None";"258.23";"0";"2.37";"1";"Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12";"IC50";"'='";"3.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL966179";"Inhibition of recombinant CDK2/CycA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157406";"1";"Scientific Literature";"J Nat Prod";"2008";"None";"";"";"";"3.3"
"CHEMBL445813";"AT-7519";"2.0";"382.25";"0";"2.45";"14; AT7519";"O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"19.17";"0.40";"4.88";"7.41";"1";"CHEMBL4701384";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699469";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"47.0"
"CHEMBL2426393";"";"None";"450.93";"1";"5.46";"9d";"O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"16.31";"0.32";"1.90";"12.48";"0";"CHEMBL2427325";"Inhibition of human N-terminal hexahistidine-tagged CDK2 expressed in baculovirus infected Sf21 cells using histone H1 as substrate after 10 mins in presence of [gamma-32P]-ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424530";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL4106362";"";"";"";"0.044"
"CHEMBL2426392";"";"None";"434.47";"0";"4.94";"9c";"O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"16.82";"0.32";"2.37";"12.40";"0";"CHEMBL2427325";"Inhibition of human N-terminal hexahistidine-tagged CDK2 expressed in baculovirus infected Sf21 cells using histone H1 as substrate after 10 mins in presence of [gamma-32P]-ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424530";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL4106362";"";"";"";"0.049"
"CHEMBL2426391";"";"None";"446.51";"0";"4.81";"9b";"COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"16.67";"0.32";"2.63";"10.92";"0";"CHEMBL2427325";"Inhibition of human N-terminal hexahistidine-tagged CDK2 expressed in baculovirus infected Sf21 cells using histone H1 as substrate after 10 mins in presence of [gamma-32P]-ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424530";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL4106362";"";"";"";"0.036"
"CHEMBL495696";"GW778894X";"None";"313.32";"0";"2.80";"33";"N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"27.76";"0.50";"5.90";"9.48";"0";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.002"
