"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL85";"RISPERIDONE";"4.0";"410.49";"0";"3.59";"risperidone";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"IC50";"'='";"7.09";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4045104";"Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043141";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"7.09"
"CHEMBL357448";"";"None";"383.49";"0";"2.65";"18";"COc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL670113";"In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131412";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1000.0"
"CHEMBL5078078";"";"None";"460.43";"1";"5.22";"EUB0002336";"CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5304944";"Safety47 Scan (DiscoverX - Eurofins)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5303768";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2023";"None";"";"ANTAGONIST";"";"10.0"
"CHEMBL603";"ZAFIRLUKAST";"4.0";"575.69";"2";"5.70";"ZAFIRLUKAST";"COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL672304";"Inhibitory concentration against Dopamine receptor D2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"10.0"
"CHEMBL1200600";"FLUOROMETHOLONE";"4.0";"376.47";"0";"2.92";"FLUOROMETHOLONE";"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL4513935";"";"None";"374.87";"0";"3.19";"14";"COc1ccc(OCCN2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"9000.0"
"CHEMBL4587372";"";"None";"413.91";"0";"3.67";"29";"COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(Cl)c4[nH]3)CC2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"100000.0"
"CHEMBL4438465";"";"None";"384.48";"0";"2.93";"48";"COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2C)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"100000.0"
"CHEMBL456807";"PHENYLHYDRAZINE";"None";"108.14";"0";"0.97";"PHENYLHYDRAZINE";"NNc1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1679";"LEUCOVORIN";"4.0";"473.45";"1";"-0.73";"LEUCOVORIN";"Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1046";"AMINOCAPROIC ACID";"4.0";"131.18";"0";"0.59";"AMINOCAPROIC ACID";"NCCCCCC(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL15770";"SULINDAC";"4.0";"356.42";"0";"4.37";"SULINDAC";"CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1069";"VALSARTAN";"4.0";"435.53";"0";"4.16";"VALSARTAN";"CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL203266";"TRIMETAZIDINE";"4.0";"266.34";"0";"1.12";"TRIMETAZIDINE";"COc1ccc(CN2CCNCC2)c(OC)c1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1566956";"TROXIPIDE";"2.0";"294.35";"0";"1.19";"TROXIPIDE";"COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL2393245";"";"None";"401.34";"0";"4.15";"6p";"Cl.Clc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1";"IC50";"'='";"85.8";"nM";"7.07";"";"";"UO_0000065";"19.37";"0.37";"2.92";"14.18";"0";"CHEMBL2396124";"Displacement of [3H]-methylspiperone from dopamine D2L receptor (unknown origin) after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"85.8"
"CHEMBL381127";"";"None";"261.36";"0";"3.14";"4m";"CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859254";"Inhibitory activity against dopamine D2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"10.0"
"CHEMBL379446";"";"None";"276.34";"0";"3.04";"4l";"CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859254";"Inhibitory activity against dopamine D2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"10.0"
"CHEMBL201019";"";"None";"337.85";"0";"2.54";"12b";"CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"15.62";"0.31";"2.74";"7.81";"0";"CHEMBL858805";"Binding affinity to dopamine receptor D2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149398";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"5300.0"
"CHEMBL1062";"HYDROXYPROGESTERONE";"2.0";"330.47";"0";"3.84";"HYDROXYPROGESTERONE";"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL426123";"";"None";"258.23";"0";"0.09";"(-)-THALIDOMIDE";"O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL902";"FAMOTIDINE";"4.0";"337.46";"0";"-0.77";"FAMOTIDINE";"NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL3335556";"";"None";"315.84";"0";"4.17";"SID172236217";"Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1";"IC50";"";"20000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3561985";"PubChem BioAssay. Counterscreening of D4 Antagonists against Dopamine 2L (Human), Confirmatory Assay.   (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"20.0"
"CHEMBL71";"CHLORPROMAZINE";"4.0";"318.87";"0";"4.89";"Chlorpromazine";"CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413551";"Antagonist activity at human dopamine D2 receptor expressed in CHOK1 cells assessed as inhibition of apomorphine-induced calcium mobilization by radiometric and luminescence plate counting method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"1.0"
"CHEMBL2221249";"COLISTIN";"4.0";"2296.97";"None";"None";"COLISTIN";"CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL3344458";"";"None";"343.49";"0";"4.46";"23d";"CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2";"IC50";"'='";"910.0";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387745";"Antagonist activity at D2 receptor (unknown origin) after 40 mins by [35S]GTP-gammaS binding assay in presence of quinpirole";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351714";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"0.91"
"CHEMBL4105102";"";"None";"425.56";"0";"2.35";"10i";"Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4scnc34)CC1)CCCC2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4045104";"Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043141";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"10000.0"
"CHEMBL4556267";"";"None";"351.41";"0";"1.79";"72";"O=C(c1cc2ccncc2[nH]1)N1CCN(CCOc2cccnc2)CC1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";""
"CHEMBL4462053";"";"None";"397.91";"0";"3.97";"96";"Cc1cc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)ccc1Cl";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"3800.0"
"CHEMBL4471482";"";"None";"392.50";"0";"3.07";"104";"COc1ccc(N(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406527";"Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"100000.0"
"CHEMBL1201203";"BENZTROPINE";"4.0";"307.44";"0";"4.42";"BENZTROPINE";"CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1200624";"ETHYNODIOL DIACETATE";"4.0";"384.52";"0";"4.43";"ETHYNODIOL DIACETATE";"C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL16068";"BROMOBENZENE";"None";"157.01";"0";"2.45";"BROMOBENZENE";"Brc1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL691";"ETHINYL ESTRADIOL";"4.0";"296.41";"0";"3.61";"ETHINYLESTRADIOL";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL980";"GUAIFENESIN";"4.0";"198.22";"0";"0.43";"GUAIFENESIN";"COc1ccccc1OCC(O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL44814";"CARBON TETRACHLORIDE";"-1.0";"153.82";"0";"2.55";"CARBON TETRACHLORIDE";"ClC(Cl)(Cl)Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL59725";"";"None";"462.45";"1";"5.54";"6";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1";"IC50";"'='";"94.7";"nM";"7.02";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827419";"Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139520";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"94.7"
"CHEMBL595";"PIOGLITAZONE";"4.0";"356.45";"0";"3.16";"PIOGLITAZONE";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
